21-07-06 19:54.150 [pool-2-thread-4] INFO  edu.epam.task4.entity.Ferry - Car with id = 4 is transported, Current weight = 7, Current area = 25
21-07-06 19:54.151 [pool-2-thread-2] INFO  edu.epam.task4.entity.Ferry - Car with id = 2 is transported, Current weight = 13, Current area = 29
21-07-06 19:54.152 [pool-2-thread-3] INFO  edu.epam.task4.entity.Ferry - Car with id = 3 is transported, Current weight = 14, Current area = 36
21-07-06 19:54.152 [pool-2-thread-6] INFO  edu.epam.task4.entity.Ferry - Car with id = 6 is transported, Current weight = 20, Current area = 42
21-07-06 19:54.156 [pool-2-thread-8] INFO  edu.epam.task4.entity.Ferry - Car with id = 8 was added in the queue
21-07-06 19:54.158 [pool-2-thread-7] INFO  edu.epam.task4.entity.Ferry - Car with id = 7 was added in the queue
21-07-06 19:54.158 [pool-2-thread-10] INFO  edu.epam.task4.entity.Ferry - Car with id = 10 was added in the queue
21-07-06 19:54.160 [pool-2-thread-9] INFO  edu.epam.task4.entity.Ferry - Car with id = 9 was added in the queue
21-07-06 19:54.376 [pool-2-thread-1] INFO  edu.epam.task4.entity.Ferry - Car with id = 1 was delivered
21-07-06 19:54.377 [pool-2-thread-8] INFO  edu.epam.task4.entity.Ferry - Car with id = 8 is transported, Current weight = 20, Current area = 42
21-07-06 19:54.493 [pool-2-thread-2] INFO  edu.epam.task4.entity.Ferry - Car with id = 2 was delivered
21-07-06 19:54.493 [pool-2-thread-7] INFO  edu.epam.task4.entity.Ferry - Car with id = 7 is transported, Current weight = 15, Current area = 49
21-07-06 19:54.638 [pool-2-thread-3] INFO  edu.epam.task4.entity.Ferry - Car with id = 3 was delivered
21-07-06 19:54.855 [pool-2-thread-8] INFO  edu.epam.task4.entity.Ferry - Car with id = 8 was delivered
21-07-06 19:54.856 [pool-2-thread-9] INFO  edu.epam.task4.entity.Ferry - Car with id = 9 is transported, Current weight = 15, Current area = 37
21-07-06 19:54.947 [pool-2-thread-6] INFO  edu.epam.task4.entity.Ferry - Car with id = 6 was delivered
21-07-06 19:54.191 [pool-2-thread-10] INFO  edu.epam.task4.entity.Ferry - Car with id = 10 was delivered
21-07-06 19:54.443 [pool-2-thread-9] INFO  edu.epam.task4.entity.Ferry - Car with id = 9 was delivered
21-07-06 19:54.454 [pool-2-thread-4] INFO  edu.epam.task4.entity.Ferry - Car with id = 4 was delivered
21-07-06 19:54.488 [pool-2-thread-5] INFO  edu.epam.task4.entity.Ferry - Car with id = 5 was delivered
21-07-06 19:55.361 [pool-2-thread-7] INFO  edu.epam.task4.entity.Ferry - Car with id = 7 was delivered
21-07-06 19:57.317 [pool-2-thread-1] INFO  edu.epam.task4.entity.Ferry - Car with id = 1 is transported, Current weight = 1, Current area = 11
21-07-06 19:57.333 [pool-2-thread-4] INFO  edu.epam.task4.entity.Ferry - Car with id = 4 is transported, Current weight = 6, Current area = 18
21-07-06 19:57.333 [pool-2-thread-2] INFO  edu.epam.task4.entity.Ferry - Car with id = 2 is transported, Current weight = 9, Current area = 23
21-07-06 19:57.333 [pool-2-thread-6] INFO  edu.epam.task4.entity.Ferry - Car with id = 6 is transported, Current weight = 10, Current area = 36
21-07-06 19:57.333 [pool-2-thread-5] INFO  edu.epam.task4.entity.Ferry - Car with id = 5 is transported, Current weight = 16, Current area = 47
21-07-06 19:57.333 [pool-2-thread-8] INFO  edu.epam.task4.entity.Ferry - Car with id = 8 was added in the queue
21-07-06 19:57.333 [pool-2-thread-3] INFO  edu.epam.task4.entity.Ferry - Car with id = 3 was added in the queue
21-07-06 19:57.333 [pool-2-thread-7] INFO  edu.epam.task4.entity.Ferry - Car with id = 7 was added in the queue
21-07-06 19:57.333 [pool-2-thread-9] INFO  edu.epam.task4.entity.Ferry - Car with id = 9 was added in the queue
21-07-06 19:57.333 [pool-2-thread-10] INFO  edu.epam.task4.entity.Ferry - Car with id = 10 was added in the queue
21-07-06 19:57.840 [pool-2-thread-4] INFO  edu.epam.task4.entity.Ferry - Car with id = 4 was delivered
21-07-06 19:57.840 [pool-2-thread-1] INFO  edu.epam.task4.entity.Ferry - Car with id = 1 was delivered
21-07-06 19:57.841 [pool-2-thread-2] INFO  edu.epam.task4.entity.Ferry - Car with id = 2 was delivered
21-07-06 19:57.841 [pool-2-thread-6] INFO  edu.epam.task4.entity.Ferry - Car with id = 6 was delivered
21-07-06 19:57.842 [pool-2-thread-5] INFO  edu.epam.task4.entity.Ferry - Car with id = 5 was delivered
21-07-06 19:57.842 [pool-2-thread-8] INFO  edu.epam.task4.entity.Ferry - Car with id = 8 is transported, Current weight = 8, Current area = 11
21-07-06 19:57.843 [pool-2-thread-3] INFO  edu.epam.task4.entity.Ferry - Car with id = 3 is transported, Current weight = 11, Current area = 22
21-07-06 19:57.843 [pool-2-thread-7] INFO  edu.epam.task4.entity.Ferry - Car with id = 7 is transported, Current weight = 14, Current area = 34
21-07-06 19:57.843 [pool-2-thread-9] INFO  edu.epam.task4.entity.Ferry - Car with id = 9 is transported, Current weight = 18, Current area = 45
